Year;Month;Day;Latitude;Longitude;AOD1
2013;4;26;-118.685;  34.278;  -1.000
2013;4;27;-118.685;  34.278;   0.110
2013;4;28;-118.685;  34.278;  -1.000
2013;4;29;-118.685;  34.278;  -1.000
2013;4;30;-118.685;  34.278;  -1.000
2013;5;1;-118.685;  34.278;  -0.030
2013;5;2;-118.685;  34.278;   0.200
2013;5;3;-118.685;  34.278;  -1.000
2013;5;4;-118.685;  34.278;  -1.000
2013;5;9;-118.685;  34.278;  -1.000
2013;5;10;-118.685;  34.278;  -1.000
2013;5;11;-118.685;  34.278;  -1.000
2013;5;12;-118.685;  34.278;  -1.000
2013;5;13;-118.685;  34.278;  -1.000
2013;5;14;-118.685;  34.278;  -1.000
2013;5;15;-118.685;  34.278;  -1.000
2013;5;17;-118.685;  34.278;   0.060
2013;5;18;-118.685;  34.278;  -1.000
2013;5;19;-118.685;  34.278;  -1.000
2013;5;20;-118.685;  34.278;  -1.000
2013;5;21;-118.685;  34.278;  -1.000
2013;5;22;-118.685;  34.278;   0.110
2013;5;25;-118.685;  34.278;  -1.000
2013;5;26;-118.685;  34.278;  -1.000
2013;5;27;-118.685;  34.278;  -1.000
2013;5;28;-118.685;  34.278;   0.110
2013;5;29;-118.685;  34.278;  -1.000
2013;5;30;-118.685;  34.278;  -1.000
2013;5;31;-118.685;  34.278;  -1.000
2013;6;1;-118.685;  34.278;   0.000
2013;6;2;-118.685;  34.278;   0.080
2013;6;3;-118.685;  34.278;  -1.000
2013;6;4;-118.685;  34.278;  -1.000
2013;6;5;-118.685;  34.278;  -1.000
2013;6;6;-118.685;  34.278;  -1.000
2013;6;7;-118.685;  34.278;   0.040
2013;6;8;-118.685;  34.278;  -1.000
2013;6;9;-118.685;  34.278;  -1.000
2013;6;10;-118.685;  34.278;  -1.000
2013;6;11;-118.685;  34.278;  -0.040
2013;6;13;-118.685;  34.278;  -1.000
2013;6;14;-118.685;  34.278;  -1.000
2013;6;15;-118.685;  34.278;  -1.000
2013;6;16;-118.685;  34.278;  -1.000
2013;6;17;-118.685;  34.278;   0.240
2013;6;18;-118.685;  34.278;   0.050
2013;6;19;-118.685;  34.278;   0.100
2013;6;20;-118.685;  34.278;  -1.000
2013;6;21;-118.685;  34.278;  -1.000
2013;6;22;-118.685;  34.278;   0.210
2013;6;23;-118.685;  34.278;  -1.000
2013;6;25;-118.685;  34.278;  -1.000
2013;6;26;-118.685;  34.278;  -1.000
2013;6;27;-118.685;  34.278;   0.100
2013;6;28;-118.685;  34.278;  -1.000
2013;6;29;-118.685;  34.278;  -1.000
2013;6;30;-118.685;  34.278;  -1.000
2013;7;2;-118.685;  34.278;  -1.000
2013;7;3;-118.685;  34.278;   0.210
2013;7;4;-118.685;  34.278;   0.150
2013;7;5;-118.685;  34.278;  -1.000
2013;7;6;-118.685;  34.278;  -0.010
2013;7;7;-118.685;  34.278;  -1.000
2013;7;8;-118.685;  34.278;   0.170
2013;7;9;-118.685;  34.278;  -1.000
2013;7;13;-118.685;  34.278;  -0.040
2013;7;14;-118.685;  34.278;  -1.000
2013;7;15;-118.685;  34.278;   0.100
2013;7;16;-118.685;  34.278;  -1.000
2013;7;17;-118.685;  34.278;  -1.000
2013;7;18;-118.685;  34.278;   0.310
2013;7;19;-118.685;  34.278;   0.040
2013;7;20;-118.685;  34.278;   0.290
2013;7;23;-118.685;  34.278;  -1.000
2013;7;24;-118.685;  34.278;   0.180
2013;7;25;-118.685;  34.278;  -1.000
2013;7;27;-118.685;  34.278;  -1.000
2013;7;28;-118.685;  34.278;  -1.000
2013;7;29;-118.685;  34.278;   0.060
2013;7;30;-118.685;  34.278;  -1.000
2013;7;31;-118.685;  34.278;  -1.000
2013;8;1;-118.685;  34.278;  -1.000
2013;8;4;-118.685;  34.278;   0.200
2013;8;5;-118.685;  34.278;   0.050
2013;8;6;-118.685;  34.278;   0.140
2013;8;7;-118.685;  34.278;   0.080
2013;8;8;-118.685;  34.278;  -1.000
2013;8;9;-118.685;  34.278;  -1.000
2013;8;10;-118.685;  34.278;   0.010
2013;8;11;-118.685;  34.278;  -1.000
2013;8;12;-118.685;  34.278;  -1.000
2013;8;13;-118.685;  34.278;  -1.000
2013;8;14;-118.685;  34.278;  -1.000
2013;8;15;-118.685;  34.278;  -1.000
2013;8;16;-118.685;  34.278;  -1.000
2013;8;17;-118.685;  34.278;  -1.000
2013;8;19;-118.685;  34.278;  -1.000
2013;8;20;-118.685;  34.278;  -1.000
2013;8;21;-118.685;  34.278;  -1.000
2013;8;22;-118.685;  34.278;   0.130
2013;8;23;-118.685;  34.278;   0.060
2013;8;24;-118.685;  34.278;  -1.000
2013;8;25;-118.685;  34.278;   0.080
2013;8;26;-118.685;  34.278;  -1.000
2013;8;27;-118.685;  34.278;  -1.000
2013;8;29;-118.685;  34.278;   0.160
2013;8;30;-118.685;  34.278;   0.010
2013;9;1;-118.685;  34.278;  -1.000
2013;9;2;-118.685;  34.278;   0.090
2013;9;3;-118.685;  34.278;  -1.000
2013;9;5;-118.685;  34.278;  -1.000
2013;9;6;-118.685;  34.278;  -1.000
2013;9;7;-118.685;  34.278;   0.100
2013;9;8;-118.685;  34.278;   0.000
2013;9;9;-118.685;  34.278;  -1.000
2013;9;10;-118.685;  34.278;   0.090
2013;9;11;-118.685;  34.278;   0.460
2013;9;12;-118.685;  34.278;  -1.000
2013;9;13;-118.685;  34.278;  -1.000
2013;9;14;-118.685;  34.278;   0.040
2013;9;15;-118.685;  34.278;   0.000
2013;9;16;-118.685;  34.278;  -1.000
2013;9;17;-118.685;  34.278;   0.040
2013;9;18;-118.685;  34.278;   0.140
2013;9;19;-118.685;  34.278;  -0.020
2013;9;22;-118.685;  34.278;  -1.000
2013;9;23;-118.685;  34.278;   0.070
2013;9;24;-118.685;  34.278;   0.120
2013;9;25;-118.685;  34.278;  -1.000
2013;9;26;-118.685;  34.278;   0.040
2013;9;27;-118.685;  34.278;  -0.040
2013;9;28;-118.685;  34.278;  -1.000
2013;9;30;-118.685;  34.278;  -1.000
2013;10;1;-118.685;  34.278;  -1.000
2013;10;3;-118.685;  34.278;   0.130
2013;10;4;-118.685;  34.278;  -1.000
2013;10;5;-118.685;  34.278;   0.090
2013;10;6;-118.685;  34.278;  -1.000
2013;10;7;-118.685;  34.278;   0.080
2013;10;10;-118.685;  34.278;  -1.000
2013;10;11;-118.685;  34.278;  -1.000
2013;10;12;-118.685;  34.278;   0.000
2013;10;13;-118.685;  34.278;  -1.000
2013;10;14;-118.685;  34.278;   0.040
2013;10;15;-118.685;  34.278;  -1.000
2013;10;16;-118.685;  34.278;  -1.000
2013;10;17;-118.685;  34.278;  -1.000
2013;10;18;-118.685;  34.278;  -1.000
2013;10;19;-118.685;  34.278;  -0.030
2013;10;20;-118.685;  34.278;  -1.000
2013;10;21;-118.685;  34.278;   0.130
2013;10;23;-118.685;  34.278;  -1.000
2013;10;24;-118.685;  34.278;   0.110
2013;10;25;-118.685;  34.278;  -1.000
2013;10;26;-118.685;  34.278;   0.010
2013;10;27;-118.685;  34.278;   0.060
2013;10;30;-118.685;  34.278;   0.130
2013;10;31;-118.685;  34.278;  -1.000
2013;11;1;-118.685;  34.278;  -1.000
2013;11;2;-118.685;  34.278;  -1.000
2013;11;3;-118.685;  34.278;  -1.000
2013;11;4;-118.685;  34.278;   0.060
2013;11;5;-118.685;  34.278;  -1.000
2013;11;6;-118.685;  34.278;   0.060
2013;11;8;-118.685;  34.278;  -0.030
2013;11;9;-118.685;  34.278;   0.020
2013;11;11;-118.685;  34.278;   0.020
2013;11;13;-118.685;  34.278;   0.000
2013;11;14;-118.685;  34.278;  -1.000
2013;11;15;-118.685;  34.278;  -1.000
2013;11;17;-118.685;  34.278;  -1.000
2013;11;18;-118.685;  34.278;   0.060
2013;11;24;-118.685;  34.278;   0.100
2013;11;25;-118.685;  34.278;   0.010
2013;11;27;-118.685;  34.278;  -1.000
2013;11;30;-118.685;  34.278;   0.010
2013;12;1;-118.685;  34.278;  -1.000
2013;12;3;-118.685;  34.278;  -1.000
2013;12;4;-118.685;  34.278;   0.040
2013;12;5;-118.685;  34.278;  -1.000
2013;12;9;-118.685;  34.278;  -1.000
2013;12;11;-118.685;  34.278;   0.050
2013;12;12;-118.685;  34.278;  -1.000
2013;12;13;-118.685;  34.278;   0.040
2013;12;14;-118.685;  34.278;  -1.000
2013;12;15;-118.685;  34.278;  -1.000
2013;12;17;-118.685;  34.278;  -1.000
2013;12;20;-118.685;  34.278;   0.090
2013;12;22;-118.685;  34.278;   0.140
2013;12;23;-118.685;  34.278;   0.040
2013;12;24;-118.685;  34.278;   0.100
2013;12;25;-118.685;  34.278;  -1.000
2013;12;26;-118.685;  34.278;  -1.000
2013;12;27;-118.685;  34.278;  -1.000
2013;12;28;-118.685;  34.278;   0.070
2013;12;29;-118.685;  34.278;   0.090
2013;12;30;-118.685;  34.278;  -1.000
2013;12;31;-118.685;  34.278;   0.020
2014;1;1;-118.685;  34.278;   0.090
2014;1;2;-118.685;  34.278;  -0.030
2014;1;4;-118.685;  34.278;   0.160
2014;1;5;-118.685;  34.278;  -1.000
2014;1;6;-118.685;  34.278;  -1.000
2014;1;10;-118.685;  34.278;  -1.000
2014;1;11;-118.685;  34.278;  -1.000
2014;1;13;-118.685;  34.278;   0.090
2014;1;14;-118.685;  34.278;   0.030
2014;1;15;-118.685;  34.278;  -1.000
2014;1;16;-118.685;  34.278;   0.060
2014;1;17;-118.685;  34.278;   0.020
2014;1;18;-118.685;  34.278;   0.130
2014;1;20;-118.685;  34.278;  -1.000
2014;1;22;-118.685;  34.278;  -1.000
2014;1;23;-118.685;  34.278;   0.230
2014;1;25;-118.685;  34.278;  -0.030
2014;1;28;-118.685;  34.278;   0.080
2014;2;1;-118.685;  34.278;   0.040
2014;2;2;-118.685;  34.278;  -1.000
2014;2;3;-118.685;  34.278;  -1.000
2014;2;5;-118.685;  34.278;  -1.000
2014;2;8;-118.685;  34.278;  -1.000
2014;2;10;-118.685;  34.278;   0.020
2014;2;11;-118.685;  34.278;  -1.000
2014;2;12;-118.685;  34.278;   0.210
2014;2;13;-118.685;  34.278;  -1.000
2014;2;14;-118.685;  34.278;   0.150
2014;2;16;-118.685;  34.278;  -1.000
2014;2;17;-118.685;  34.278;  -1.000
2014;2;18;-118.685;  34.278;   0.130
2014;2;19;-118.685;  34.278;  -1.000
2014;2;21;-118.685;  34.278;   0.190
2014;2;23;-118.685;  34.278;  -1.000
2014;2;24;-118.685;  34.278;  -0.030
2014;2;25;-118.685;  34.278;   0.200
2014;3;6;-118.685;  34.278;   0.110
2014;3;8;-118.685;  34.278;  -1.000
2014;3;9;-118.685;  34.278;  -1.000
2014;3;10;-118.685;  34.278;  -1.000
2014;3;12;-118.685;  34.278;   0.160
2014;3;13;-118.685;  34.278;  -1.000
2014;3;15;-118.685;  34.278;  -1.000
2014;3;16;-118.685;  34.278;   0.140
2014;3;17;-118.685;  34.278;  -0.020
2014;3;18;-118.685;  34.278;  -1.000
2014;3;19;-118.685;  34.278;   0.110
2014;3;21;-118.685;  34.278;  -1.000
2014;3;22;-118.685;  34.278;   0.100
2014;3;24;-118.685;  34.278;  -1.000
2014;3;25;-118.685;  34.278;  -1.000
2014;3;29;-118.685;  34.278;   0.130
2014;3;30;-118.685;  34.278;  -1.000
2014;4;3;-118.685;  34.278;  -0.040
2014;4;4;-118.685;  34.278;  -1.000
2014;4;5;-118.685;  34.278;  -1.000
2014;4;6;-118.685;  34.278;  -1.000
2014;4;7;-118.685;  34.278;   0.000
2014;4;8;-118.685;  34.278;  -1.000
2014;4;9;-118.685;  34.278;  -1.000
2014;4;10;-118.685;  34.278;   0.230
2014;4;11;-118.685;  34.278;   0.140
2014;4;13;-118.685;  34.278;  -0.010
2014;4;14;-118.685;  34.278;  -1.000
2014;4;15;-118.685;  34.278;  -1.000
2014;4;16;-118.685;  34.278;  -1.000
2014;4;18;-118.685;  34.278;   0.100
2014;4;20;-118.685;  34.278;   0.020
2014;4;21;-118.685;  34.278;  -1.000
2014;4;24;-118.685;  34.278;  -1.000
2014;4;29;-118.685;  34.278;   0.120
2014;4;30;-118.685;  34.278;  -1.000
2014;5;2;-118.685;  34.278;  -1.000
2014;5;3;-118.685;  34.278;  -1.000
2014;5;4;-118.685;  34.278;  -0.030
2014;5;6;-118.685;  34.278;  -1.000
2014;5;7;-118.685;  34.278;  -1.000
2014;5;8;-118.685;  34.278;  -0.010
2014;5;10;-118.685;  34.278;  -1.000
2014;5;11;-118.685;  34.278;  -1.000
2014;5;12;-118.685;  34.278;  -1.000
2014;5;13;-118.685;  34.278;  -1.000
2014;5;14;-118.685;  34.278;  -1.000
2014;5;15;-118.685;  34.278;   0.100
2014;5;16;-118.685;  34.278;   0.070
2014;5;17;-118.685;  34.278;  -1.000
2014;5;18;-118.685;  34.278;  -1.000
2014;5;25;-118.685;  34.278;  -1.000
2014;5;26;-118.685;  34.278;  -1.000
2014;5;27;-118.685;  34.278;  -1.000
2014;5;28;-118.685;  34.278;  -1.000
2014;5;30;-118.685;  34.278;  -1.000
2014;5;31;-118.685;  34.278;  -1.000
2014;6;1;-118.685;  34.278;   0.060
2014;6;2;-118.685;  34.278;  -1.000
2014;6;3;-118.685;  34.278;  -1.000
2014;6;4;-118.685;  34.278;  -1.000
2014;6;6;-118.685;  34.278;  -1.000
2014;6;7;-118.685;  34.278;  -1.000
2014;6;9;-118.685;  34.278;  -1.000
2014;6;10;-118.685;  34.278;   0.100
2014;6;11;-118.685;  34.278;  -1.000
2014;6;12;-118.685;  34.278;  -0.020
2014;6;13;-118.685;  34.278;  -1.000
2014;6;14;-118.685;  34.278;  -1.000
2014;6;15;-118.685;  34.278;  -1.000
2014;6;16;-118.685;  34.278;   0.070
2014;6;17;-118.685;  34.278;   0.130
2014;6;18;-118.685;  34.278;   0.310
2014;6;19;-118.685;  34.278;  -1.000
2014;6;22;-118.685;  34.278;   0.230
2014;6;23;-118.685;  34.278;  -1.000
2014;6;24;-118.685;  34.278;  -1.000
2014;6;25;-118.685;  34.278;  -0.040
2014;6;26;-118.685;  34.278;  -0.040
2014;6;27;-118.685;  34.278;  -1.000
2014;6;28;-118.685;  34.278;  -1.000
2014;6;29;-118.685;  34.278;  -1.000
2014;6;30;-118.685;  34.278;   0.100
2014;7;1;-118.685;  34.278;  -1.000
2014;7;2;-118.685;  34.278;  -1.000
2014;7;3;-118.685;  34.278;  -1.000
2014;7;4;-118.685;  34.278;  -1.000
2014;7;6;-118.685;  34.278;  -1.000
2014;7;7;-118.685;  34.278;   0.060
2014;7;8;-118.685;  34.278;  -1.000
2014;7;9;-118.685;  34.278;   0.140
2014;7;10;-118.685;  34.278;  -1.000
2014;7;11;-118.685;  34.278;  -1.000
2014;7;12;-118.685;  34.278;   0.200
2014;7;13;-118.685;  34.278;  -1.000
2014;7;15;-118.685;  34.278;  -1.000
2014;7;16;-118.685;  34.278;  -1.000
2014;7;18;-118.685;  34.278;  -1.000
2014;7;20;-118.685;  34.278;  -1.000
2014;7;21;-118.685;  34.278;   0.080
2014;7;22;-118.685;  34.278;  -1.000
2014;7;23;-118.685;  34.278;  -1.000
2014;7;24;-118.685;  34.278;  -1.000
2014;7;25;-118.685;  34.278;  -1.000
2014;7;29;-118.685;  34.278;  -1.000
2014;7;30;-118.685;  34.278;   0.000
2014;7;31;-118.685;  34.278;  -1.000
2014;8;1;-118.685;  34.278;  -1.000
2014;8;4;-118.685;  34.278;  -1.000
2014;8;5;-118.685;  34.278;   0.120
2014;8;6;-118.685;  34.278;   0.040
2014;8;7;-118.685;  34.278;  -0.020
2014;8;9;-118.685;  34.278;  -1.000
2014;8;10;-118.685;  34.278;   0.040
2014;8;11;-118.685;  34.278;  -1.000
2014;8;12;-118.685;  34.278;  -1.000
2014;8;13;-118.685;  34.278;  -0.010
2014;8;14;-118.685;  34.278;  -1.000
2014;8;15;-118.685;  34.278;  -1.000
2014;8;16;-118.685;  34.278;  -1.000
2014;8;17;-118.685;  34.278;   0.060
2014;8;18;-118.685;  34.278;  -1.000
2014;8;20;-118.685;  34.278;  -1.000
2014;8;21;-118.685;  34.278;  -1.000
2014;8;22;-118.685;  34.278;  -1.000
2014;8;23;-118.685;  34.278;   0.160
2014;8;24;-118.685;  34.278;   0.060
2014;8;26;-118.685;  34.278;   0.100
2014;8;27;-118.685;  34.278;  -1.000
2014;8;28;-118.685;  34.278;   0.110
2014;8;29;-118.685;  34.278;   0.020
2014;8;30;-118.685;  34.278;   0.120
2014;8;31;-118.685;  34.278;  -1.000
2014;9;1;-118.685;  34.278;  -1.000
2014;9;2;-118.685;  34.278;   0.060
2014;9;3;-118.685;  34.278;  -1.000
2014;9;4;-118.685;  34.278;  -1.000
2014;9;5;-118.685;  34.278;  -1.000
2014;9;6;-118.685;  34.278;  -1.000
2014;9;9;-118.685;  34.278;   0.040
2014;9;10;-118.685;  34.278;   0.080
2014;9;11;-118.685;  34.278;  -1.000
2014;9;12;-118.685;  34.278;  -1.000
2014;9;13;-118.685;  34.278;  -1.000
2014;9;14;-118.685;  34.278;   0.000
2014;9;15;-118.685;  34.278;  -1.000
2014;9;17;-118.685;  34.278;  -1.000
2014;9;18;-118.685;  34.278;   0.050
2014;9;20;-118.685;  34.278;  -1.000
2014;9;21;-118.685;  34.278;  -1.000
2014;9;22;-118.685;  34.278;   0.030
2014;9;24;-118.685;  34.278;   0.120
2014;9;26;-118.685;  34.278;  -1.000
2014;9;29;-118.685;  34.278;   0.030
2014;9;30;-118.685;  34.278;  -0.040
2014;10;1;-118.685;  34.278;   0.090
2014;10;3;-118.685;  34.278;   0.090
2014;10;4;-118.685;  34.278;   0.070
2014;10;5;-118.685;  34.278;  -1.000
2014;10;6;-118.685;  34.278;  -0.040
2014;10;7;-118.685;  34.278;   0.050
2014;10;8;-118.685;  34.278;  -1.000
2014;10;9;-118.685;  34.278;  -1.000
2014;10;10;-118.685;  34.278;  -1.000
2014;10;11;-118.685;  34.278;  -1.000
2014;10;12;-118.685;  34.278;   0.080
2014;10;13;-118.685;  34.278;  -0.030
2014;10;14;-118.685;  34.278;  -1.000
2014;10;16;-118.685;  34.278;   0.030
2014;10;18;-118.685;  34.278;  -1.000
2014;10;19;-118.685;  34.278;   0.100
2014;10;20;-118.685;  34.278;   0.060
2014;10;21;-118.685;  34.278;  -1.000
2014;10;22;-118.685;  34.278;  -1.000
2014;10;23;-118.685;  34.278;   0.060
2014;10;24;-118.685;  34.278;   0.130
2014;10;25;-118.685;  34.278;  -1.000
2014;10;26;-118.685;  34.278;   0.100
2014;10;27;-118.685;  34.278;   0.000
2014;10;28;-118.685;  34.278;  -0.030
2014;10;29;-118.685;  34.278;  -1.000
2014;10;30;-118.685;  34.278;  -1.000
2014;11;2;-118.685;  34.278;   0.040
2014;11;3;-118.685;  34.278;  -1.000
2014;11;4;-118.685;  34.278;  -1.000
2014;11;5;-118.685;  34.278;  -1.000
2014;11;6;-118.685;  34.278;  -1.000
2014;11;7;-118.685;  34.278;  -1.000
2014;11;8;-118.685;  34.278;  -1.000
2014;11;9;-118.685;  34.278;   0.050
2014;11;10;-118.685;  34.278;   0.170
2014;11;14;-118.685;  34.278;  -1.000
2014;11;16;-118.685;  34.278;   0.090
2014;11;21;-118.685;  34.278;  -1.000
2014;11;22;-118.685;  34.278;  -1.000
2014;11;23;-118.685;  34.278;  -1.000
2014;11;24;-118.685;  34.278;  -1.000
2014;11;25;-118.685;  34.278;   0.120
2014;11;26;-118.685;  34.278;  -1.000
2014;11;27;-118.685;  34.278;  -1.000
2014;11;28;-118.685;  34.278;   0.010
2014;11;29;-118.685;  34.278;  -1.000
2014;12;6;-118.685;  34.278;  -1.000
2014;12;8;-118.685;  34.278;  -1.000
2014;12;9;-118.685;  34.278;   0.090
2014;12;13;-118.685;  34.278;  -0.030
2014;12;15;-118.685;  34.278;  -1.000
2014;12;22;-118.685;  34.278;  -1.000
2014;12;23;-118.685;  34.278;   0.000
2014;12;24;-118.685;  34.278;  -1.000
2014;12;25;-118.685;  34.278;  -0.040
2014;12;26;-118.685;  34.278;  -1.000
2014;12;27;-118.685;  34.278;  -0.020
2014;12;28;-118.685;  34.278;   0.020
2014;12;29;-118.685;  34.278;   0.050
2014;12;31;-118.685;  34.278;  -1.000
2015;1;1;-118.685;  34.278;  -0.020
2015;1;2;-118.685;  34.278;  -1.000
2015;1;3;-118.685;  34.278;   0.000
2015;1;5;-118.685;  34.278;  -1.000
2015;1;6;-118.685;  34.278;  -1.000
2015;1;7;-118.685;  34.278;  -1.000
2015;1;8;-118.685;  34.278;   0.060
2015;1;13;-118.685;  34.278;  -1.000
2015;1;14;-118.685;  34.278;  -1.000
2015;1;15;-118.685;  34.278;   0.000
2015;1;17;-118.685;  34.278;  -0.020
2015;1;18;-118.685;  34.278;  -1.000
2015;1;19;-118.685;  34.278;  -1.000
2015;1;21;-118.685;  34.278;  -0.010
2015;1;22;-118.685;  34.278;  -1.000
2015;1;23;-118.685;  34.278;  -1.000
2015;1;24;-118.685;  34.278;  -0.010
2015;1;25;-118.685;  34.278;  -1.000
2015;1;27;-118.685;  34.278;  -1.000
2015;1;31;-118.685;  34.278;   0.010
2015;2;1;-118.685;  34.278;   0.070
2015;2;2;-118.685;  34.278;   0.020
2015;2;3;-118.685;  34.278;  -1.000
2015;2;4;-118.685;  34.278;   0.020
2015;2;5;-118.685;  34.278;   0.030
2015;2;6;-118.685;  34.278;   0.030
2015;2;9;-118.685;  34.278;  -0.040
2015;2;10;-118.685;  34.278;  -1.000
2015;2;12;-118.685;  34.278;   0.050
2015;2;13;-118.685;  34.278;  -1.000
2015;2;14;-118.685;  34.278;  -1.000
2015;2;15;-118.685;  34.278;  -0.010
2015;2;16;-118.685;  34.278;   0.020
2015;2;17;-118.685;  34.278;  -1.000
2015;2;18;-118.685;  34.278;  -0.020
2015;2;19;-118.685;  34.278;  -1.000
2015;2;20;-118.685;  34.278;   0.090
2015;2;24;-118.685;  34.278;  -1.000
2015;2;25;-118.685;  34.278;  -1.000
2015;3;1;-118.685;  34.278;  -1.000
2015;3;3;-118.685;  34.278;   0.030
2015;3;4;-118.685;  34.278;   0.090
2015;3;5;-118.685;  34.278;  -1.000
2015;3;6;-118.685;  34.278;  -1.000
2015;3;7;-118.685;  34.278;  -1.000
2015;3;8;-118.685;  34.278;   0.040
2015;3;9;-118.685;  34.278;  -1.000
2015;3;10;-118.685;  34.278;  -1.000
2015;3;12;-118.685;  34.278;  -1.000
2015;3;13;-118.685;  34.278;   0.050
2015;3;14;-118.685;  34.278;  -1.000
2015;3;16;-118.685;  34.278;  -1.000
2015;3;19;-118.685;  34.278;  -0.030
2015;3;20;-118.685;  34.278;  -0.030
2015;3;21;-118.685;  34.278;   0.100
2015;3;23;-118.685;  34.278;  -1.000
2015;3;24;-118.685;  34.278;   0.070
2015;3;25;-118.685;  34.278;   0.010
2015;3;26;-118.685;  34.278;  -1.000
2015;3;27;-118.685;  34.278;  -1.000
2015;3;28;-118.685;  34.278;  -1.000
2015;3;29;-118.685;  34.278;  -1.000
2015;3;30;-118.685;  34.278;  -1.000
2015;3;31;-118.685;  34.278;  -1.000
2015;4;1;-118.685;  34.278;  -1.000
2015;4;2;-118.685;  34.278;  -1.000
2015;4;3;-118.685;  34.278;  -1.000
2015;4;4;-118.685;  34.278;  -0.030
2015;4;6;-118.685;  34.278;  -1.000
2015;4;8;-118.685;  34.278;  -1.000
2015;4;11;-118.685;  34.278;  -1.000
2015;4;12;-118.685;  34.278;  -1.000
2015;4;13;-118.685;  34.278;  -1.000
2015;4;14;-118.685;  34.278;  -0.030
2015;4;15;-118.685;  34.278;  -1.000
2015;4;16;-118.685;  34.278;   0.050
2015;4;17;-118.685;  34.278;  -1.000
2015;4;18;-118.685;  34.278;  -1.000
2015;4;19;-118.685;  34.278;   0.080
2015;4;20;-118.685;  34.278;  -1.000
2015;4;26;-118.685;  34.278;  -1.000
2015;4;27;-118.685;  34.278;   0.220
2015;4;28;-118.685;  34.278;  -1.000
2015;4;29;-118.685;  34.278;  -1.000
2015;4;30;-118.685;  34.278;   0.240
2015;5;1;-118.685;  34.278;  -1.000
2015;5;3;-118.685;  34.278;  -1.000
2015;5;4;-118.685;  34.278;   0.010
2015;5;9;-118.685;  34.278;  -1.000
2015;5;10;-118.685;  34.278;  -1.000
2015;5;12;-118.685;  34.278;   0.100
2015;5;19;-118.685;  34.278;  -1.000
2015;5;24;-118.685;  34.278;  -1.000
2015;5;25;-118.685;  34.278;  -1.000
2015;5;27;-118.685;  34.278;  -1.000
2015;5;28;-118.685;  34.278;   0.020
2015;5;29;-118.685;  34.278;  -1.000
2015;5;30;-118.685;  34.278;  -1.000
2015;5;31;-118.685;  34.278;  -1.000
2015;6;1;-118.685;  34.278;  -1.000
2015;6;2;-118.685;  34.278;  -1.000
2015;6;6;-118.685;  34.278;  -1.000
2015;6;7;-118.685;  34.278;  -1.000
2015;6;8;-118.685;  34.278;  -1.000
2015;6;12;-118.685;  34.278;  -0.020
2015;6;14;-118.685;  34.278;  -1.000
2015;6;15;-118.685;  34.278;  -1.000
2015;6;16;-118.685;  34.278;  -1.000
2015;6;17;-118.685;  34.278;  -1.000
2015;6;18;-118.685;  34.278;  -1.000
2015;6;19;-118.685;  34.278;  -1.000
2015;6;20;-118.685;  34.278;   0.000
2015;6;21;-118.685;  34.278;  -1.000
2015;6;22;-118.685;  34.278;  -1.000
2015;6;23;-118.685;  34.278;  -0.040
2015;6;24;-118.685;  34.278;  -1.000
2015;6;25;-118.685;  34.278;  -1.000
2015;6;26;-118.685;  34.278;   0.100
2015;6;29;-118.685;  34.278;  -1.000
2015;6;30;-118.685;  34.278;  -1.000
2015;7;2;-118.685;  34.278;  -1.000
2015;7;3;-118.685;  34.278;  -0.040
2015;7;4;-118.685;  34.278;   0.060
2015;7;5;-118.685;  34.278;   0.020
2015;7;6;-118.685;  34.278;   0.080
2015;7;7;-118.685;  34.278;  -1.000
2015;7;10;-118.685;  34.278;  -1.000
2015;7;11;-118.685;  34.278;  -1.000
2015;7;12;-118.685;  34.278;   0.090
2015;7;13;-118.685;  34.278;  -1.000
2015;7;14;-118.685;  34.278;   0.190
2015;7;15;-118.685;  34.278;  -1.000
2015;7;16;-118.685;  34.278;  -1.000
2015;7;17;-118.685;  34.278;   0.040
2015;7;25;-118.685;  34.278;  -1.000
2015;7;26;-118.685;  34.278;  -1.000
2015;7;27;-118.685;  34.278;  -1.000
2015;7;28;-118.685;  34.278;  -1.000
2015;7;31;-118.685;  34.278;  -1.000
2015;8;1;-118.685;  34.278;  -1.000
2015;8;3;-118.685;  34.278;  -1.000
2015;8;4;-118.685;  34.278;  -0.040
2015;8;7;-118.685;  34.278;   0.010
2015;8;8;-118.685;  34.278;  -1.000
2015;8;9;-118.685;  34.278;  -1.000
2015;8;10;-118.685;  34.278;  -1.000
2015;8;11;-118.685;  34.278;  -1.000
2015;8;12;-118.685;  34.278;  -1.000
2015;8;13;-118.685;  34.278;   0.080
2015;8;15;-118.685;  34.278;  -1.000
2015;8;16;-118.685;  34.278;  -1.000
2015;8;17;-118.685;  34.278;  -1.000
2015;8;18;-118.685;  34.278;   0.010
2015;8;19;-118.685;  34.278;   0.190
2015;8;20;-118.685;  34.278;  -1.000
2015;8;22;-118.685;  34.278;  -1.000
2015;8;23;-118.685;  34.278;   0.100
2015;8;24;-118.685;  34.278;   0.140
2015;8;26;-118.685;  34.278;  -1.000
2015;8;27;-118.685;  34.278;  -1.000
2015;8;28;-118.685;  34.278;   0.170
2015;8;29;-118.685;  34.278;   0.100
2015;8;31;-118.685;  34.278;  -1.000
2015;9;1;-118.685;  34.278;  -1.000
2015;9;2;-118.685;  34.278;  -1.000
2015;9;3;-118.685;  34.278;  -1.000
